person,name_x,party_x,VoteAlong113thRatio,VoteAlong114thRatio,VoteAlong115thRatio,VoteAlong116thRatio,party_short,Last_name,Suffix,LastName,ID_NameParty,Pure_name,FirstName,first,last,party_y,donations2012,donations2014,donations2016,donations2018,pageid,wikidataid,wikititle,name_y,sex,ethnicity,religion,birth,death,birthplace,deathplace,Number_Sessions_Served,Session_113,Session_114,Session_115,Session_116
400341,"Rep. Mike Rogers [R, 2003-2022]",Republican,0.5,1.0,0.6,0.5,R, Mike Rogers ,Rogers,Rogers,MikeRogersR, Mike Rogers ,Mike,Mike,Rogers,R,2500.0,1000.0,0.0,0.0,407888.0,Q693238,Mike_Rogers_(Alabama_politician),Mike D. Rogers,male,white,protestantism baptist,1958-07-16,,"41.6111,-87.4931",,4.0,True,True,True,True
400342,"Rep. Mike Rogers [R, 2001-2014]",Republican,0.75,,,,R, Mike Rogers ,Rogers,Rogers,MikeRogersR, Mike Rogers ,Mike,Mike,Rogers,R,2500.0,1000.0,0.0,0.0,407888.0,Q693238,Mike_Rogers_(Alabama_politician),Mike D. Rogers,male,white,protestantism baptist,1958-07-16,,"41.6111,-87.4931",,4.0,True,True,True,True
400343,"Rep. Dana Rohrabacher [R, 2013-2018]",Republican,0.5,0.6666666666666666,0.6,,R, Dana Rohrabacher ,Rohrabacher,Rohrabacher,DanaRohrabacherR, Dana Rohrabacher ,Dana,,,,,,,,,,,,,,,,,,,,,,,
400344,"Rep. Ileana Ros-Lehtinen [R, 2013-2018]",Republican,0.5,0.6666666666666666,0.6,,R, Ileana Ros-Lehtinen ,Ros-Lehtinen,Ros-Lehtinen,IleanaRos-LehtinenR, Ileana Ros-Lehtinen ,Ileana,,,,,,,,,,,,,,,,,,,,,,,
400348,"Rep. Edward “Ed” Royce [R, 2013-2018]",Republican,0.75,0.6666666666666666,0.8,,R, Edward “Ed” Royce ,Royce,Royce,EdwardRoyceR, Edward “Ed” Royce ,Edward,,,,,,,,,,,,,,,,,,,,,,,
400351,"Rep. Paul Ryan [R, 1999-2018]",Republican,0.75,,,,R, Paul Ryan ,Ryan,Ryan,PaulRyanR, Paul Ryan ,Paul,,,,,,,,,,,,,,,,,,,,,,,
400365,"Rep. James Sensenbrenner Jr. [R, 2003-2020]",Republican,0.25,0.6666666666666666,0.4,0.0,R, James Sensenbrenner  ,Sensenbrenner,Sensenbrenner,JamesSensenbrennerR, James Sensenbrenner  ,James,James,Sensenbrenner,R,,,,,18935446.0,Q952268,Jim_Sensenbrenner,"F. James Sensenbrenner, Jr.",male,white,anglicanism,1943-06-14,,"41.88194,-87.62778",,4.0,True,True,True,True
400367,"Rep. Pete Sessions [R, 2003-2018]",Republican,0.75,1.0,0.8,,R, Pete Sessions ,Sessions,Sessions,PeteSessionsR, Pete Sessions ,Pete,,,,,,,,,,,,,,,,,,,,,,,
400373,"Rep. John Shimkus [R, 2013-2020]",Republican,0.75,0.6666666666666666,0.8,0.0,R, John Shimkus ,Shimkus,Shimkus,JohnShimkusR, John Shimkus ,John,John,Shimkus,R,3500.0,2000.0,4000.0,1000.0,412158.0,Q1701747,John_Shimkus,John Shimkus,male,white,protestantism lutheran,1958-02-21,,"38.6744,-89.9953",,4.0,True,True,True,True
400376,"Rep. Michael “Mike” Simpson [R, 1999-2022]",Republican,0.75,0.6666666666666666,0.6,0.0,R, Michael “Mike” Simpson ,Simpson,Simpson,MichaelSimpsonR, Michael “Mike” Simpson ,Michael,Michael,Simpson,R,,,,,411870.0,Q549521,Mike_Simpson,Michael K. Simpson,male,white,protestantism restorationism,1950-09-08,,"42.53611,-113.79278",,4.0,True,True,True,True
400380,"Rep. Christopher “Chris” Smith [R, 1981-2022]",Republican,0.5,0.6666666666666666,0.8,0.0,R, Christopher “Chris” Smith ,Smith,Smith,ChristopherSmithR, Christopher “Chris” Smith ,Christopher,,,,,,,,,,,,,,,,,,,,,,,
400381,"Rep. Lamar Smith [R, 1987-2018]",Republican,0.5,0.6666666666666666,0.8,,R, Lamar Smith ,Smith,Smith,LamarSmithR, Lamar Smith ,Lamar,,,,,,,,,,,,,,,,,,,,,,,
400400,"Rep. Lee Terry [R, 1999-2014]",Republican,0.75,,,,R, Lee Terry ,Terry,Terry,LeeTerryR, Lee Terry ,Lee,,,,,,,,,,,,,,,,,,,,,,,
400404,"Rep. Mac Thornberry [R, 1995-2020]",Republican,0.75,0.6666666666666666,0.8,0.0,R, Mac Thornberry ,Thornberry,Thornberry,MacThornberryR, Mac Thornberry ,Mac,Mac,Thornberry,R,,,,,811163.0,Q539444,Mac_Thornberry,Mac Thornberry,male,white,protestantism reformed,1958-07-15,,"34.9364,-100.891",,4.0,True,True,True,True
400406,"Rep. Patrick “Pat” Tiberi [R, 2001-2018]",Republican,0.75,0.6666666666666666,,,R, Patrick “Pat” Tiberi ,Tiberi,Tiberi,PatrickTiberiR, Patrick “Pat” Tiberi ,Patrick,,,,,,,,,,,,,,,,,,,,,,,
400411,"Rep. Michael Turner [R, 2013-2022]",Republican,0.75,0.6666666666666666,0.8,0.0,R, Michael Turner ,Turner,Turner,MichaelTurnerR, Michael Turner ,Michael,,,,,,,,,,,,,,,,,,,,,,,
400414,"Rep. Fred Upton [R, 1993-2022]",Republican,0.75,0.6666666666666666,0.8,0.0,R, Fred Upton ,Upton,Upton,FredUptonR, Fred Upton ,Fred,Fred,Upton,R,6500.0,3500.0,1500.0,1500.0,468360.0,Q505236,Fred_Upton,Fred Upton,male,white,protestantism,1953-04-23,,"42.09806,-86.48417",,4.0,True,True,True,True
400419,"Rep. Greg Walden [R, 1999-2020]",Republican,0.75,0.6666666666666666,0.8,0.0,R, Greg Walden ,Walden,Walden,GregWaldenR, Greg Walden ,Greg,Greg,Walden,R,4000.0,3000.0,9000.0,10000.0,699507.0,Q1397359,Greg_Walden,Greg Walden,male,white,anglicanism,1957-01-10,,"45.60111,-121.18278",,4.0,True,True,True,True
400431,"Rep. Ed Whitfield [R, 1995-2016]",Republican,0.75,0.6666666666666666,,,R, Ed Whitfield ,Whitfield,Whitfield,EdWhitfieldR, Ed Whitfield ,Ed,,,,,,,,,,,,,,,,,,,,,,,
400433,"Rep. Joe Wilson [R, 2001-2022]",Republican,0.75,0.6666666666666666,0.8,0.0,R, Joe Wilson ,Wilson,Wilson,JoeWilsonR, Joe Wilson ,Joe,Joe,Wilson,R,,,,,960817.0,Q928855,Joe_Wilson_(American_politician),Joe Wilson,male,white,protestantism reformed,1947-07-31,,"32.77611,-79.9325",,4.0,True,True,True,True
400435,"Rep. Frank Wolf [R, 1981-2014]",Republican,0.75,,,,R, Frank Wolf ,Wolf,Wolf,FrankWolfR, Frank Wolf ,Frank,,,,,,,,,,,,,,,,,,,,,,,
400440,"Rep. Don Young [R, 1973-2022]",Republican,0.75,0.3333333333333333,0.8,0.0,R, Don Young ,Young,Young,DonYoungR, Don Young ,Don,Don,Young,R,,,,,407894.0,Q1239590,Don_Young,Don Young,male,white,anglicanism,1933-06-09,,"39.14056,-121.90778",,4.0,True,True,True,True
400441,"Rep. Randy Neugebauer [R, 2003-2016]",Republican,0.5,0.6666666666666666,,,R, Randy Neugebauer ,Neugebauer,Neugebauer,RandyNeugebauerR, Randy Neugebauer ,Randy,,,,,,,,,,,,,,,,,,,,,,,
400606,"Rep. Matt Salmon [R, 2013-2016]",Republican,0.5,0.6666666666666666,,,R, Matt Salmon ,Salmon,Salmon,MattSalmonR, Matt Salmon ,Matt,,,,,,,,,,,,,,,,,,,,,,,
400607,"Rep. Marshall “Mark” Sanford [R, 2013-2018]",Republican,0.25,0.6666666666666666,0.4,,R, Marshall “Mark” Sanford ,Sanford,Sanford,MarshallSanfordR, Marshall “Mark” Sanford ,Marshall,,,,,,,,,,,,,,,,,,,,,,,
400626,"Rep. Tom Price [R, 2005-2017]",Republican,0.75,0.6666666666666666,,,R, Tom Price ,Price,Price,TomPriceR, Tom Price ,Tom,,,,,,,,,,,,,,,,,,,,,,,
400627,"Rep. Lynn Westmoreland [R, 2007-2016]",Republican,0.75,1.0,,,R, Lynn Westmoreland ,Westmoreland,Westmoreland,LynnWestmorelandR, Lynn Westmoreland ,Lynn,,,,,,,,,,,,,,,,,,,,,,,
400636,"Rep. Charles Boustany Jr. [R, 2013-2016]",Republican,0.75,0.6666666666666666,,,R, Charles Boustany  ,Boustany,Boustany,CharlesBoustanyR, Charles Boustany  ,Charles,,,,,,,,,,,,,,,,,,,,,,,
400640,"Rep. Jeff Fortenberry [R, 2005-2022]",Republican,0.75,0.6666666666666666,0.8,0.0,R, Jeff Fortenberry ,Fortenberry,Fortenberry,JeffFortenberryR, Jeff Fortenberry ,Jeff,Jeff,Fortenberry,R,,,,,1184436.0,Q1397331,Jeff_Fortenberry,Jeff Fortenberry,male,white,catholicism,1960-12-27,,"30.4475,-91.17861",,4.0,True,True,True,True
400643,"Rep. Virginia Foxx [R, 2005-2022]",Republican,0.75,0.6666666666666666,0.6,0.0,R, Virginia Foxx ,Foxx,Foxx,VirginiaFoxxR, Virginia Foxx ,Virginia,Virginia,Foxx,R,,,,,451717.0,Q458453,Virginia_Foxx,Virginia Foxx,female,white,catholicism,1943-06-29,,"40.67,-73.94",,4.0,True,True,True,True
400644,"Rep. Patrick McHenry [R, 2005-2022]",Republican,0.75,0.6666666666666666,0.8,0.0,R, Patrick McHenry ,McHenry,McHenry,PatrickMcHenryR, Patrick McHenry ,Patrick,Patrick,McHenry,R,,,,,451646.0,Q2057809,Patrick_McHenry,Patrick McHenry,male,white,catholicism,1975-10-22,,"35.25528,-81.18028",,4.0,True,True,True,True
400646,"Rep. Michael Fitzpatrick [R, 2011-2016]",Republican,0.75,1.0,,,R, Michael Fitzpatrick ,Fitzpatrick,Fitzpatrick,MichaelFitzpatrickR, Michael Fitzpatrick ,Michael,,,,,,,,,,,,,,,,,,,,,,,
400648,"Rep. Charles Dent [R, 2005-2018]",Republican,0.75,0.6666666666666666,,,R, Charles Dent ,Dent,Dent,CharlesDentR, Charles Dent ,Charles,,,,,,,,,,,,,,,,,,,,,,,
400651,"Rep. Louie Gohmert Jr. [R, 2005-2022]",Republican,0.5,0.6666666666666666,0.2,0.0,R, Louie Gohmert  ,Gohmert,Gohmert,LouieGohmertR, Louie Gohmert  ,Louie,Louie,Gohmert,R,,,,,1131926.0,Q532647,Louie_Gohmert,Louie Gohmert,male,white,protestantism baptist,1953-08-18,,"32.99694,-94.96806",,4.0,True,True,True,True
400652,"Rep. Ted Poe [R, 2005-2018]",Republican,0.5,0.6666666666666666,0.6,,R, Ted Poe ,Poe,Poe,TedPoeR, Ted Poe ,Ted,,,,,,,,,,,,,,,,,,,,,,,
400654,"Rep. Michael McCaul [R, 2005-2022]",Republican,0.75,0.6666666666666666,0.8,0.0,R, Michael McCaul ,McCaul,McCaul,MichaelMcCaulR, Michael McCaul ,Michael,Michael,McCaul,R,,,,,1132718.0,Q539509,Michael_McCaul,Michael McCaul,male,white,catholicism,1962-01-14,,"32.7825,-96.7975",,4.0,True,True,True,True
400655,"Rep. Michael Conaway [R, 2005-2020]",Republican,0.5,0.6666666666666666,0.8,0.0,R, Michael Conaway ,Conaway,Conaway,MichaelConawayR, Michael Conaway ,Michael,,,,,,,,,,,,,,,,,,,,,,,
400656,"Rep. Kenny Marchant [R, 2005-2020]",Republican,0.5,0.6666666666666666,0.8,0.0,R, Kenny Marchant ,Marchant,Marchant,KennyMarchantR, Kenny Marchant ,Kenny,Kenny,Marchant,R,,,,,1166244.0,Q368184,Kenny_Marchant,Kenny Marchant,male,white,protestantism methodist,1951-02-23,,"33.58389,-96.18167",,4.0,True,True,True,True
400659,"Rep. Cathy Rodgers [R, 2005-2022]",Republican,0.75,0.6666666666666666,0.8,0.0,R, Cathy Rodgers ,Rodgers,Rodgers,CathyRodgersR, Cathy Rodgers ,Cathy,,,,,,,,,,,,,,,,,,,,,,,
400660,"Rep. David Reichert [R, 2005-2018]",Republican,0.75,0.6666666666666666,0.8,,R, David Reichert ,Reichert,Reichert,DavidReichertR, David Reichert ,David,,,,,,,,,,,,,,,,,,,,,,,
409888,"Rep. Bill Shuster [R, 2001-2018]",Republican,0.5,0.6666666666666666,0.8,,R, Bill Shuster ,Shuster,Shuster,BillShusterR, Bill Shuster ,Bill,,,,,,,,,,,,,,,,,,,,,,,
410396,"Rep. Steve Stockman [R, 2013-2014]",Republican,0.25,,,,R, Steve Stockman ,Stockman,Stockman,SteveStockmanR, Steve Stockman ,Steve,,,,,,,,,,,,,,,,,,,,,,,
412011,"Rep. John Campbell III [R, 2013-2014]",Republican,0.25,,,,R, John Campbell III ,III,III,JohnIIIR, John Campbell III ,John,,,,,,,,,,,,,,,,,,,,,,,
412190,"Rep. Kevin McCarthy [R, 2013-2022]",Republican,0.75,0.6666666666666666,0.8,0.0,R, Kevin McCarthy ,McCarthy,McCarthy,KevinMcCarthyR, Kevin McCarthy ,Kevin,Kevin,McCarthy,R,4000.0,5000.0,1750.0,13000.0,2337119.0,Q766866,Kevin_McCarthy_(California_politician),Kevin McCarthy,male,white,,1965-01-26,,"35.40583,-119.01861",,4.0,True,True,True,True
412191,"Rep. Doug Lamborn [R, 2007-2022]",Republican,0.5,0.6666666666666666,0.6,0.0,R, Doug Lamborn ,Lamborn,Lamborn,DougLambornR, Doug Lamborn ,Doug,Doug,Lamborn,R,,,,,6144369.0,Q371106,Doug_Lamborn,Doug Lamborn,male,white,,1954-05-24,,"39.3111,-94.9225",,4.0,True,True,True,True
412196,"Rep. Vern Buchanan [R, 2013-2022]",Republican,0.75,0.6666666666666666,0.6,0.0,R, Vern Buchanan ,Buchanan,Buchanan,VernBuchananR, Vern Buchanan ,Vern,Vern,Buchanan,R,,,,,6870542.0,Q2517229,Vern_Buchanan,Vern Buchanan,male,white,,1951-05-08,,"42.33167,-83.0475",,4.0,True,True,True,True
412202,"Rep. Peter Roskam [R, 2007-2018]",Republican,0.75,0.6666666666666666,0.8,,R, Peter Roskam ,Roskam,Roskam,PeterRoskamR, Peter Roskam ,Peter,,,,,,,,,,,,,,,,,,,,,,,
412213,"Rep. Tim Walberg [R, 2011-2022]",Republican,0.75,0.6666666666666666,0.8,0.0,R, Tim Walberg ,Walberg,Walberg,TimWalbergR, Tim Walberg ,Tim,Tim,Walberg,R,,,,,5203142.0,Q978618,Tim_Walberg,Tim Walberg,male,white,,1951-04-12,,"41.88194,-87.62778",,4.0,True,True,True,True
412216,"Rep. Michele Bachmann [R, 2007-2014]",Republican,0.5,,,,R, Michele Bachmann ,Bachmann,Bachmann,MicheleBachmannR, Michele Bachmann ,Michele,,,,,,,,,,,,,,,,,,,,,,,
412217,"Rep. Adrian Smith [R, 2007-2022]",Republican,0.75,0.6666666666666666,0.8,0.0,R, Adrian Smith ,Smith,Smith,AdrianSmithR, Adrian Smith ,Adrian,Adrian,Smith,R,,,,,4484938.0,Q373443,Adrian_Smith_(politician),Adrian Smith,male,white,,1970-12-19,,"41.86722,-103.66083",,4.0,True,True,True,True
412226,"Rep. Jim Jordan [R, 2007-2022]",Republican,0.5,0.6666666666666666,0.4,0.0,R, Jim Jordan ,Jordan,Jordan,JimJordanR, Jim Jordan ,Jim,Jim,Jordan,R,500.0,0.0,0.0,0.0,1238368.0,Q186215,Jim_Jordan_(American_politician),Jim Jordan,male,white,,1964-02-17,,"40.1108,-83.7514",,4.0,True,True,True,True
412250,"Rep. Gus Bilirakis [R, 2013-2022]",Republican,0.75,0.6666666666666666,1.0,0.0,R, Gus Bilirakis ,Bilirakis,Bilirakis,GusBilirakisR, Gus Bilirakis ,Gus,Gus,Bilirakis,R,500.0,1000.0,0.0,0.0,5648306.0,Q1555314,Gus_Bilirakis,Gus Bilirakis,male,white,orthodox eastern,1963-02-08,,"29.66528,-82.33611",,4.0,True,True,True,True
412252,"Rep. Paul Broun Jr. [R, 2007-2014]",Republican,0.25,,,,R, Paul Broun  ,Broun,Broun,PaulBrounR, Paul Broun  ,Paul,,,,,,,,,,,,,,,,,,,,,,,
412255,"Rep. Robert Wittman [R, 2007-2022]",Republican,0.5,0.3333333333333333,0.8,0.0,R, Robert Wittman ,Wittman,Wittman,RobertWittmanR, Robert Wittman ,Robert,,,,,,,,,,,,,,,,,,,,,,,
412256,"Rep. Robert Latta [R, 2007-2022]",Republican,0.75,0.6666666666666666,0.6,0.0,R, Robert Latta ,Latta,Latta,RobertLattaR, Robert Latta ,Robert,,,,,,,,,,,,,,,,,,,,,,,
412261,"Rep. Steve Scalise [R, 2008-2022]",Republican,0.75,0.6666666666666666,0.8,0.0,R, Steve Scalise ,Scalise,Scalise,SteveScaliseR, Steve Scalise ,Steve,Steve,Scalise,R,2000.0,1500.0,2500.0,2950.0,4228818.0,Q1857141,Steve_Scalise,Steve Scalise,male,white,,1965-10-06,,"29.96667,-90.05",,4.0,True,True,True,True
412269,"Rep. Bill Cassidy [R, 2009-2014]",Republican,0.75,,,,R, Bill Cassidy ,Cassidy,Cassidy,BillCassidyR, Bill Cassidy ,Bill,,,,,,,,,,,,,,,,,,,,,,,
412270,"Rep. Jason Chaffetz [R, 2009-2017]",Republican,0.25,0.6666666666666666,,,R, Jason Chaffetz ,Chaffetz,Chaffetz,JasonChaffetzR, Jason Chaffetz ,Jason,,,,,,,,,,,,,,,,,,,,,,,
412271,"Rep. Mike Coffman [R, 2009-2018]",Republican,0.75,0.6666666666666666,0.4,,R, Mike Coffman ,Coffman,Coffman,MikeCoffmanR, Mike Coffman ,Mike,,,,,,,,,,,,,,,,,,,,,,,
412275,"Rep. John Fleming [R, 2009-2016]",Republican,0.5,0.3333333333333333,,,R, John Fleming ,Fleming,Fleming,JohnFlemingR, John Fleming ,John,,,,,,,,,,,,,,,,,,,,,,,
412278,"Rep. Brett Guthrie [R, 2009-2022]",Republican,0.75,0.6666666666666666,0.8,0.0,R, Brett Guthrie ,Guthrie,Guthrie,BrettGuthrieR, Brett Guthrie ,Brett,Brett,Guthrie,R,2750.0,2500.0,3500.0,2000.0,16905071.0,Q910794,Brett_Guthrie,Brett Guthrie,male,white,,1964-02-18,,"34.82028,-87.66278",,4.0,True,True,True,True
412280,"Rep. Gregg Harper [R, 2009-2018]",Republican,0.75,0.6666666666666666,0.8,,R, Gregg Harper ,Harper,Harper,GreggHarperR, Gregg Harper ,Gregg,,,,,,,,,,,,,,,,,,,,,,,
412283,"Rep. Duncan Hunter [R, 2013-2020]",Republican,0.75,0.6666666666666666,0.8,,R, Duncan Hunter ,Hunter,Hunter,DuncanHunterR, Duncan Hunter ,Duncan,Duncan,Hunter,R,,,,,17910806.0,Q540521,Duncan_D._Hunter,Duncan Hunter,male,white,protestantism baptist,1976-12-07,,"32.715,-117.1625",,4.0,True,True,True,True
412284,"Rep. Lynn Jenkins [R, 2009-2018]",Republican,0.75,0.6666666666666666,0.8,,R, Lynn Jenkins ,Jenkins,Jenkins,LynnJenkinsR, Lynn Jenkins ,Lynn,,,,,,,,,,,,,,,,,,,,,,,
412290,"Rep. Leonard Lance [R, 2009-2018]",Republican,0.75,0.6666666666666666,0.6,,R, Leonard Lance ,Lance,Lance,LeonardLanceR, Leonard Lance ,Leonard,,,,,,,,,,,,,,,,,,,,,,,
412292,"Rep. Blaine Luetkemeyer [R, 2013-2022]",Republican,0.75,0.3333333333333333,0.8,0.0,R, Blaine Luetkemeyer ,Luetkemeyer,Luetkemeyer,BlaineLuetkemeyerR, Blaine Luetkemeyer ,Blaine,Blaine,Luetkemeyer,R,,,,,19976669.0,Q522181,Blaine_Luetkemeyer,Blaine Luetkemeyer,male,white,,1952-05-07,,"38.57667,-92.17361",,4.0,True,True,True,True
412294,"Rep. Cynthia Lummis [R, 2009-2016]",Republican,0.25,0.6666666666666666,,,R, Cynthia Lummis ,Lummis,Lummis,CynthiaLummisR, Cynthia Lummis ,Cynthia,,,,,,,,,,,,,,,,,,,,,,,
412295,"Rep. Tom McClintock [R, 2009-2022]",Republican,0.25,0.3333333333333333,0.2,0.0,R, Tom McClintock ,McClintock,McClintock,TomMcClintockR, Tom McClintock ,Tom,Tom,McClintock,R,0.0,0.0,0.0,50.0,295706.0,Q535887,Tom_McClintock,Tom McClintock,male,white,,1956-07-10,,"40.94,-73.82611",,4.0,True,True,True,True
412302,"Rep. Pete Olson [R, 2009-2020]",Republican,0.5,0.6666666666666666,0.8,0.0,R, Pete Olson ,Olson,Olson,PeteOlsonR, Pete Olson ,Pete,Pete,Olson,R,500.0,0.0,2500.0,1000.0,16835709.0,Q2073303,Pete_Olson,Pete Olson,male,white,protestantism methodist,1962-12-09,,"47.11437,-122.56459",,4.0,True,True,True,True
412303,"Rep. Erik Paulsen [R, 2009-2018]",Republican,0.75,0.6666666666666666,0.8,,R, Erik Paulsen ,Paulsen,Paulsen,ErikPaulsenR, Erik Paulsen ,Erik,,,,,,,,,,,,,,,,,,,,,,,
412309,"Rep. Bill Posey [R, 2013-2022]",Republican,0.5,0.6666666666666666,0.4,0.0,R, Bill Posey ,Posey,Posey,BillPoseyR, Bill Posey ,Bill,Bill,Posey,R,1000.0,1000.0,0.0,0.0,9255511.0,Q862373,Bill_Posey,Bill Posey,male,white,protestantism methodist,1947-12-18,,"38.895,-77.03667",,4.0,True,True,True,True
412310,"Rep. David “Phil” Roe [R, 2009-2020]",Republican,0.75,0.6666666666666666,0.8,0.0,R, David “Phil” Roe ,Roe,Roe,DavidRoeR, David “Phil” Roe ,David,,,,,,,,,,,,,,,,,,,,,,,
412311,"Rep. Thomas Rooney [R, 2013-2018]",Republican,0.75,0.6666666666666666,0.8,,R, Thomas Rooney ,Rooney,Rooney,ThomasRooneyR, Thomas Rooney ,Thomas,,,,,,,,,,,,,,,,,,,,,,,
412314,"Rep. Aaron Schock [R, 2009-2015]",Republican,0.75,,,,R, Aaron Schock ,Schock,Schock,AaronSchockR, Aaron Schock ,Aaron,,,,,,,,,,,,,,,,,,,,,,,
412317,"Rep. Glenn Thompson [R, 2009-2018]",Republican,0.75,0.6666666666666666,0.8,,R, Glenn Thompson ,Thompson,Thompson,GlennThompsonR, Glenn Thompson ,Glenn,Glenn,Thompson,R,,,,,16879645.0,Q1531120,Glenn_Thompson_(politician),Glenn Thompson,male,white,,1959-07-27,,"40.91472,-77.77472",,4.0,True,True,True,True
412388,"Rep. Tom Graves [R, 2013-2020]",Republican,0.75,0.6666666666666666,0.8,0.0,R, Tom Graves ,Graves,Graves,TomGravesR, Tom Graves ,Tom,Tom,Graves,R,0.0,0.0,500.0,0.0,27452031.0,Q1647301,Tom_Graves,Tom Graves,male,white,,1970-02-03,,"27.77306,-82.64",,4.0,True,True,True,True
412392,"Rep. Marlin Stutzman [R, 2010-2016]",Republican,0.5,0.6666666666666666,,,R, Marlin Stutzman ,Stutzman,Stutzman,MarlinStutzmanR, Marlin Stutzman ,Marlin,,,,,,,,,,,,,,,,,,,,,,,
412393,"Rep. Tom Reed [R, 2013-2022]",Republican,0.75,0.6666666666666666,0.6,0.0,R, Tom Reed ,Reed,Reed,TomReedR, Tom Reed ,Tom,Tom,Reed,R,0.0,0.0,0.0,2000.0,24090330.0,Q2440035,Tom_Reed_(politician),Tom Reed,male,white,,1971-11-18,,"41.5225,-88.14056",,4.0,True,True,True,True
412394,"Rep. Martha Roby [R, 2011-2020]",Republican,0.75,1.0,0.6,0.0,R, Martha Roby ,Roby,Roby,MarthaRobyR, Martha Roby ,Martha,Martha,Roby,R,,,,,29218153.0,Q439117,Martha_Roby,Martha Roby,female,white,,1976-07-26,,"32.36167,-86.27917",,4.0,True,True,True,True
412395,"Rep. Mo Brooks [R, 2011-2022]",Republican,0.5,0.3333333333333333,0.6,0.0,R, Mo Brooks ,Brooks,Brooks,MoBrooksR, Mo Brooks ,Mo,Mo,Brooks,R,,,,,27586834.0,Q1941306,Mo_Brooks,Mo Brooks,male,white,,1954-04-29,,"32.77611,-79.9325",,4.0,True,True,True,True
412397,"Rep. Paul Gosar [R, 2013-2022]",Republican,0.25,0.3333333333333333,0.4,0.0,R, Paul Gosar ,Gosar,Gosar,PaulGosarR, Paul Gosar ,Paul,Paul,Gosar,R,,,,,28573666.0,Q2059832,Paul_Gosar,Paul Gosar,male,white,,1958-11-27,,"41.585,-109.22139",,4.0,True,True,True,True
412399,"Rep. David Schweikert [R, 2013-2022]",Republican,0.5,0.6666666666666666,0.4,0.0,R, David Schweikert ,Schweikert,Schweikert,DavidSchweikertR, David Schweikert ,David,David,Schweikert,R,,,,,16166136.0,Q1176561,David_Schweikert,David Schweikert,male,white,,1962-03-03,,"34.05,-118.25",,4.0,True,True,True,True
412400,"Rep. Eric “Rick” Crawford [R, 2011-2022]",Republican,0.5,0.6666666666666666,0.8,0.5,R, Eric “Rick” Crawford ,Crawford,Crawford,EricCrawfordR, Eric “Rick” Crawford ,Eric,,,,,,,,,,,,,,,,,,,,,,,
412401,"Rep. Tim Griffin [R, 2011-2014]",Republican,0.75,,,,R, Tim Griffin ,Griffin,Griffin,TimGriffinR, Tim Griffin ,Tim,,,,,,,,,,,,,,,,,,,,,,,
412402,"Rep. Steve Womack [R, 2011-2022]",Republican,0.75,0.6666666666666666,0.8,0.0,R, Steve Womack ,Womack,Womack,SteveWomackR, Steve Womack ,Steve,Steve,Womack,R,1000.0,0.0,0.0,0.0,28033707.0,Q1029527,Steve_Womack,Steve Womack,male,white,,1957-02-18,,"35.2783,-93.1369",,4.0,True,True,True,True
412403,"Rep. Jeff Denham [R, 2013-2018]",Republican,0.75,0.6666666666666666,0.6,,R, Jeff Denham ,Denham,Denham,JeffDenhamR, Jeff Denham ,Jeff,,,,,,,,,,,,,,,,,,,,,,,
412405,"Rep. Scott Tipton [R, 2011-2020]",Republican,0.75,0.6666666666666666,0.8,0.0,R, Scott Tipton ,Tipton,Tipton,ScottTiptonR, Scott Tipton ,Scott,Scott,Tipton,R,,,,,4176183.0,Q782994,Scott_Tipton,Scott Tipton,male,white,,1956-11-09,,"36.00194,-106.06472",,4.0,True,True,True,True
412406,"Rep. Cory Gardner [R, 2011-2014]",Republican,0.75,,,,R, Cory Gardner ,Gardner,Gardner,CoryGardnerR, Cory Gardner ,Cory,,,,,,,,,,,,,,,,,,,,,,,
412408,"Rep. Steve Southerland [R, 2011-2014]",Republican,0.75,,,,R, Steve Southerland ,Southerland,Southerland,SteveSoutherlandR, Steve Southerland ,Steve,,,,,,,,,,,,,,,,,,,,,,,
412409,"Rep. Richard Nugent [R, 2013-2016]",Republican,0.75,0.6666666666666666,,,R, Richard Nugent ,Nugent,Nugent,RichardNugentR, Richard Nugent ,Richard,,,,,,,,,,,,,,,,,,,,,,,
412410,"Rep. Daniel Webster [R, 2013-2016]",Republican,0.5,0.6666666666666666,,,R, Daniel Webster ,Webster,Webster,DanielWebsterR, Daniel Webster ,Daniel,Daniel,Webster,R,12000.0,11250.0,2000.0,1000.0,13719578.0,Q1163099,Daniel_Webster_(Florida_politician),Daniel Webster,male,white,,1949-04-27,,"38.34722,-81.63333",,4.0,True,True,True,True
412411,"Rep. Dennis Ross [R, 2013-2018]",Republican,0.75,0.6666666666666666,0.8,,R, Dennis Ross ,Ross,Ross,DennisRossR, Dennis Ross ,Dennis,,,,,,,,,,,,,,,,,,,,,,,
412416,"Rep. Rob Woodall [R, 2011-2020]",Republican,0.75,0.6666666666666666,0.8,0.0,R, Rob Woodall ,Woodall,Woodall,RobWoodallR, Rob Woodall ,Rob,Rob,Woodall,R,,,,,28722293.0,Q2156128,Rob_Woodall,Rob Woodall,male,white,,1970-02-11,,"33.95528,-83.38306",,4.0,True,True,True,True
