level_0,index,person,Year,wikidataid,sex,last,person_y,FirstName,first,death,Number_Sessions_Served,party_short,person_x,party_x,ethnicity,Session_114,name,birth,party_y,deathplace,Session_116,ID_NameParty,Session_113,LastName,pageid,Session_115,wikititle,Pure_name,name_y,religion,birthplace,disney_donations,VoteAlongRatio_Film,VoteAlongRatio_FS_IIR,VoteAlongRatio_FS_FSS,VoteAlongRatio_FS_CM,VoteAlongRatio_FS_REB,disney_donations_lagMinus1,disney_donations_lagPlus1
816,816,241,2018,Q749710,male,King,400220.0,Steve,Steve,0.0,4.0,R,400220,R,white,True,"Rep. Steve King [R, 2013-2020]",1949-05-28,Republican,0.0,True,SteveKingR,True,King,412938.0,True,Steve_King, Steve King ,Steve King,catholicism,"42.64361,-95.20194",0.0,0.0,0.25,0.3333333333333333,1.0,0.3333333333333333,,0.0
130,130,246,2012,Q246049,male,Lucas,400247.0,Frank,Frank,0.0,4.0,R,400247,R,white,True,"Rep. Frank Lucas [R, 2003-2022]",1960-01-06,Republican,0.0,True,FrankLucasR,True,Lucas,47725651.0,True,Frank_Lucas_(Oklahoma_politician), Frank Lucas ,Frank Lucas,protestantism baptist,"35.6125,-99.67389",0.0,0.75,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.6666666666666666,0.0,
359,359,246,2014,Q246049,male,Lucas,400247.0,Frank,Frank,0.0,4.0,R,400247,R,white,True,"Rep. Frank Lucas [R, 2003-2022]",1960-01-06,Republican,0.0,True,FrankLucasR,True,Lucas,47725651.0,True,Frank_Lucas_(Oklahoma_politician), Frank Lucas ,Frank Lucas,protestantism baptist,"35.6125,-99.67389",0.0,0.6666666666666666,1.0,0.6666666666666666,0.8,1.0,0.0,0.0
588,588,246,2016,Q246049,male,Lucas,400247.0,Frank,Frank,0.0,4.0,R,400247,R,white,True,"Rep. Frank Lucas [R, 2003-2022]",1960-01-06,Republican,0.0,True,FrankLucasR,True,Lucas,47725651.0,True,Frank_Lucas_(Oklahoma_politician), Frank Lucas ,Frank Lucas,protestantism baptist,"35.6125,-99.67389",0.0,0.8,0.7142857142857143,0.8888888888888888,1.0,1.0,0.0,0.0
817,817,246,2018,Q246049,male,Lucas,400247.0,Frank,Frank,0.0,4.0,R,400247,R,white,True,"Rep. Frank Lucas [R, 2003-2022]",1960-01-06,Republican,0.0,True,FrankLucasR,True,Lucas,47725651.0,True,Frank_Lucas_(Oklahoma_politician), Frank Lucas ,Frank Lucas,protestantism baptist,"35.6125,-99.67389",0.0,0.0,0.5,0.3333333333333333,1.0,0.3333333333333333,,0.0
131,131,254,2012,Q539493,male,Nunes,400297.0,Devin,Devin,0.0,4.0,R,400297,R,white,True,"Rep. Devin Nunes [R, 2013-2022]",1973-10-01,Republican,0.0,True,DevinNunesR,True,Nunes,408872.0,True,Devin_Nunes, Devin Nunes ,Devin Nunes,catholicism,"36.20667,-119.3425",0.0,0.75,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.6666666666666666,1000.0,
360,360,254,2014,Q539493,male,Nunes,400297.0,Devin,Devin,0.0,4.0,R,400297,R,white,True,"Rep. Devin Nunes [R, 2013-2022]",1973-10-01,Republican,0.0,True,DevinNunesR,True,Nunes,408872.0,True,Devin_Nunes, Devin Nunes ,Devin Nunes,catholicism,"36.20667,-119.3425",1000.0,0.6666666666666666,1.0,0.6666666666666666,0.8,1.0,1000.0,0.0
589,589,254,2016,Q539493,male,Nunes,400297.0,Devin,Devin,0.0,4.0,R,400297,R,white,True,"Rep. Devin Nunes [R, 2013-2022]",1973-10-01,Republican,0.0,True,DevinNunesR,True,Nunes,408872.0,True,Devin_Nunes, Devin Nunes ,Devin Nunes,catholicism,"36.20667,-119.3425",1000.0,0.8,0.8571428571428571,0.8888888888888888,1.0,1.0,2601.0,1000.0
818,818,254,2018,Q539493,male,Nunes,400297.0,Devin,Devin,0.0,4.0,R,400297,R,white,True,"Rep. Devin Nunes [R, 2013-2022]",1973-10-01,Republican,0.0,True,DevinNunesR,True,Nunes,408872.0,True,Devin_Nunes, Devin Nunes ,Devin Nunes,catholicism,"36.20667,-119.3425",2601.0,0.0,0.5,0.3333333333333333,1.0,0.3333333333333333,,1000.0
132,132,259,2012,Q693238,male,Rogers,400341.0,Mike,Mike,0.0,4.0,R,400341,R,white,True,"Rep. Mike Rogers [R, 2003-2022]",1958-07-16,Republican,0.0,True,MikeRogersR,True,Rogers,407888.0,True,Mike_Rogers_(Alabama_politician), Mike Rogers ,Mike D. Rogers,protestantism baptist,"41.6111,-87.4931",2500.0,0.5,0.8333333333333334,0.3333333333333333,0.7142857142857143,0.6666666666666666,1000.0,
361,361,259,2014,Q693238,male,Rogers,400341.0,Mike,Mike,0.0,4.0,R,400341,R,white,True,"Rep. Mike Rogers [R, 2003-2022]",1958-07-16,Republican,0.0,True,MikeRogersR,True,Rogers,407888.0,True,Mike_Rogers_(Alabama_politician), Mike Rogers ,Mike D. Rogers,protestantism baptist,"41.6111,-87.4931",1000.0,1.0,0.8,0.3333333333333333,0.6,0.75,0.0,2500.0
590,590,259,2016,Q693238,male,Rogers,400341.0,Mike,Mike,0.0,4.0,R,400341,R,white,True,"Rep. Mike Rogers [R, 2003-2022]",1958-07-16,Republican,0.0,True,MikeRogersR,True,Rogers,407888.0,True,Mike_Rogers_(Alabama_politician), Mike Rogers ,Mike D. Rogers,protestantism baptist,"41.6111,-87.4931",0.0,0.6,0.8571428571428571,0.8888888888888888,1.0,1.0,0.0,1000.0
819,819,259,2018,Q693238,male,Rogers,400341.0,Mike,Mike,0.0,4.0,R,400341,R,white,True,"Rep. Mike Rogers [R, 2003-2022]",1958-07-16,Republican,0.0,True,MikeRogersR,True,Rogers,407888.0,True,Mike_Rogers_(Alabama_politician), Mike Rogers ,Mike D. Rogers,protestantism baptist,"41.6111,-87.4931",0.0,0.5,0.5,0.3333333333333333,1.0,0.3333333333333333,,0.0
133,133,260,2012,Q693238,male,Rogers,400342.0,Mike,Mike,0.0,4.0,R,400342,R,white,True,"Rep. Mike Rogers [R, 2001-2014]",1958-07-16,Republican,0.0,True,MikeRogersR,True,Rogers,407888.0,True,Mike_Rogers_(Alabama_politician), Mike Rogers ,Mike D. Rogers,protestantism baptist,"41.6111,-87.4931",2500.0,0.75,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.6666666666666666,1000.0,
362,362,260,2014,Q693238,male,Rogers,400342.0,Mike,Mike,0.0,4.0,R,400342,R,white,True,"Rep. Mike Rogers [R, 2001-2014]",1958-07-16,Republican,0.0,True,MikeRogersR,True,Rogers,407888.0,True,Mike_Rogers_(Alabama_politician), Mike Rogers ,Mike D. Rogers,protestantism baptist,"41.6111,-87.4931",1000.0,0.0,0.0,0.0,0.0,0.0,0.0,2500.0
591,591,260,2016,Q693238,male,Rogers,400342.0,Mike,Mike,0.0,4.0,R,400342,R,white,True,"Rep. Mike Rogers [R, 2001-2014]",1958-07-16,Republican,0.0,True,MikeRogersR,True,Rogers,407888.0,True,Mike_Rogers_(Alabama_politician), Mike Rogers ,Mike D. Rogers,protestantism baptist,"41.6111,-87.4931",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0
820,820,260,2018,Q693238,male,Rogers,400342.0,Mike,Mike,0.0,4.0,R,400342,R,white,True,"Rep. Mike Rogers [R, 2001-2014]",1958-07-16,Republican,0.0,True,MikeRogersR,True,Rogers,407888.0,True,Mike_Rogers_(Alabama_politician), Mike Rogers ,Mike D. Rogers,protestantism baptist,"41.6111,-87.4931",0.0,0.0,0.0,0.0,1.0,0.0,,0.0
134,134,266,2012,Q952268,male,Sensenbrenner,400365.0,James,James,0.0,4.0,R,400365,R,white,True,"Rep. James Sensenbrenner Jr. [R, 2003-2020]",1943-06-14,Republican,0.0,True,JamesSensenbrennerR,True,Sensenbrenner,18935446.0,True,Jim_Sensenbrenner, James Sensenbrenner  ,"F. James Sensenbrenner, Jr.",anglicanism,"41.88194,-87.62778",0.0,0.25,0.6666666666666666,0.3333333333333333,0.5714285714285714,0.6666666666666666,0.0,
363,363,266,2014,Q952268,male,Sensenbrenner,400365.0,James,James,0.0,4.0,R,400365,R,white,True,"Rep. James Sensenbrenner Jr. [R, 2003-2020]",1943-06-14,Republican,0.0,True,JamesSensenbrennerR,True,Sensenbrenner,18935446.0,True,Jim_Sensenbrenner, James Sensenbrenner  ,"F. James Sensenbrenner, Jr.",anglicanism,"41.88194,-87.62778",0.0,0.6666666666666666,0.6,0.6666666666666666,0.6,1.0,0.0,0.0
592,592,266,2016,Q952268,male,Sensenbrenner,400365.0,James,James,0.0,4.0,R,400365,R,white,True,"Rep. James Sensenbrenner Jr. [R, 2003-2020]",1943-06-14,Republican,0.0,True,JamesSensenbrennerR,True,Sensenbrenner,18935446.0,True,Jim_Sensenbrenner, James Sensenbrenner  ,"F. James Sensenbrenner, Jr.",anglicanism,"41.88194,-87.62778",0.0,0.4,0.7142857142857143,0.7777777777777778,0.75,0.6666666666666666,0.0,0.0
821,821,266,2018,Q952268,male,Sensenbrenner,400365.0,James,James,0.0,4.0,R,400365,R,white,True,"Rep. James Sensenbrenner Jr. [R, 2003-2020]",1943-06-14,Republican,0.0,True,JamesSensenbrennerR,True,Sensenbrenner,18935446.0,True,Jim_Sensenbrenner, James Sensenbrenner  ,"F. James Sensenbrenner, Jr.",anglicanism,"41.88194,-87.62778",0.0,0.0,0.0,0.3333333333333333,1.0,0.3333333333333333,,0.0
135,135,268,2012,Q1701747,male,Shimkus,400373.0,John,John,0.0,4.0,R,400373,R,white,True,"Rep. John Shimkus [R, 2013-2020]",1958-02-21,Republican,0.0,True,JohnShimkusR,True,Shimkus,412158.0,True,John_Shimkus, John Shimkus ,John Shimkus,protestantism lutheran,"38.6744,-89.9953",3500.0,0.75,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.6666666666666666,2000.0,
364,364,268,2014,Q1701747,male,Shimkus,400373.0,John,John,0.0,4.0,R,400373,R,white,True,"Rep. John Shimkus [R, 2013-2020]",1958-02-21,Republican,0.0,True,JohnShimkusR,True,Shimkus,412158.0,True,John_Shimkus, John Shimkus ,John Shimkus,protestantism lutheran,"38.6744,-89.9953",2000.0,0.6666666666666666,1.0,0.6666666666666666,0.8,1.0,4000.0,3500.0
593,593,268,2016,Q1701747,male,Shimkus,400373.0,John,John,0.0,4.0,R,400373,R,white,True,"Rep. John Shimkus [R, 2013-2020]",1958-02-21,Republican,0.0,True,JohnShimkusR,True,Shimkus,412158.0,True,John_Shimkus, John Shimkus ,John Shimkus,protestantism lutheran,"38.6744,-89.9953",4000.0,0.8,0.7142857142857143,0.7777777777777778,1.0,1.0,1000.0,2000.0
822,822,268,2018,Q1701747,male,Shimkus,400373.0,John,John,0.0,4.0,R,400373,R,white,True,"Rep. John Shimkus [R, 2013-2020]",1958-02-21,Republican,0.0,True,JohnShimkusR,True,Shimkus,412158.0,True,John_Shimkus, John Shimkus ,John Shimkus,protestantism lutheran,"38.6744,-89.9953",1000.0,0.0,0.5,0.3333333333333333,1.0,0.3333333333333333,,4000.0
136,136,269,2012,Q549521,male,Simpson,400376.0,Michael,Michael,0.0,4.0,R,400376,R,white,True,"Rep. Michael “Mike” Simpson [R, 1999-2022]",1950-09-08,Republican,0.0,True,MichaelSimpsonR,True,Simpson,411870.0,True,Mike_Simpson, Michael “Mike” Simpson ,Michael K. Simpson,protestantism restorationism,"42.53611,-113.79278",0.0,0.75,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.6666666666666666,0.0,
365,365,269,2014,Q549521,male,Simpson,400376.0,Michael,Michael,0.0,4.0,R,400376,R,white,True,"Rep. Michael “Mike” Simpson [R, 1999-2022]",1950-09-08,Republican,0.0,True,MichaelSimpsonR,True,Simpson,411870.0,True,Mike_Simpson, Michael “Mike” Simpson ,Michael K. Simpson,protestantism restorationism,"42.53611,-113.79278",0.0,0.6666666666666666,1.0,0.3333333333333333,0.8,1.0,0.0,0.0
594,594,269,2016,Q549521,male,Simpson,400376.0,Michael,Michael,0.0,4.0,R,400376,R,white,True,"Rep. Michael “Mike” Simpson [R, 1999-2022]",1950-09-08,Republican,0.0,True,MichaelSimpsonR,True,Simpson,411870.0,True,Mike_Simpson, Michael “Mike” Simpson ,Michael K. Simpson,protestantism restorationism,"42.53611,-113.79278",0.0,0.6,0.7142857142857143,0.6666666666666666,1.0,1.0,0.0,0.0
823,823,269,2018,Q549521,male,Simpson,400376.0,Michael,Michael,0.0,4.0,R,400376,R,white,True,"Rep. Michael “Mike” Simpson [R, 1999-2022]",1950-09-08,Republican,0.0,True,MichaelSimpsonR,True,Simpson,411870.0,True,Mike_Simpson, Michael “Mike” Simpson ,Michael K. Simpson,protestantism restorationism,"42.53611,-113.79278",0.0,0.0,0.5,0.6666666666666666,1.0,0.6666666666666666,,0.0
137,137,273,2012,Q539444,male,Thornberry,400404.0,Mac,Mac,0.0,4.0,R,400404,R,white,True,"Rep. Mac Thornberry [R, 1995-2020]",1958-07-15,Republican,0.0,True,MacThornberryR,True,Thornberry,811163.0,True,Mac_Thornberry, Mac Thornberry ,Mac Thornberry,protestantism reformed,"34.9364,-100.891",0.0,0.75,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.3333333333333333,0.0,
366,366,273,2014,Q539444,male,Thornberry,400404.0,Mac,Mac,0.0,4.0,R,400404,R,white,True,"Rep. Mac Thornberry [R, 1995-2020]",1958-07-15,Republican,0.0,True,MacThornberryR,True,Thornberry,811163.0,True,Mac_Thornberry, Mac Thornberry ,Mac Thornberry,protestantism reformed,"34.9364,-100.891",0.0,0.6666666666666666,1.0,0.6666666666666666,0.8,1.0,0.0,0.0
595,595,273,2016,Q539444,male,Thornberry,400404.0,Mac,Mac,0.0,4.0,R,400404,R,white,True,"Rep. Mac Thornberry [R, 1995-2020]",1958-07-15,Republican,0.0,True,MacThornberryR,True,Thornberry,811163.0,True,Mac_Thornberry, Mac Thornberry ,Mac Thornberry,protestantism reformed,"34.9364,-100.891",0.0,0.8,0.8571428571428571,0.8888888888888888,1.0,1.0,0.0,0.0
824,824,273,2018,Q539444,male,Thornberry,400404.0,Mac,Mac,0.0,4.0,R,400404,R,white,True,"Rep. Mac Thornberry [R, 1995-2020]",1958-07-15,Republican,0.0,True,MacThornberryR,True,Thornberry,811163.0,True,Mac_Thornberry, Mac Thornberry ,Mac Thornberry,protestantism reformed,"34.9364,-100.891",0.0,0.0,0.5,0.3333333333333333,1.0,0.3333333333333333,,0.0
138,138,277,2012,Q505236,male,Upton,400414.0,Fred,Fred,0.0,4.0,R,400414,R,white,True,"Rep. Fred Upton [R, 1993-2022]",1953-04-23,Republican,0.0,True,FredUptonR,True,Upton,468360.0,True,Fred_Upton, Fred Upton ,Fred Upton,protestantism,"42.09806,-86.48417",6500.0,0.75,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.6666666666666666,3500.0,
367,367,277,2014,Q505236,male,Upton,400414.0,Fred,Fred,0.0,4.0,R,400414,R,white,True,"Rep. Fred Upton [R, 1993-2022]",1953-04-23,Republican,0.0,True,FredUptonR,True,Upton,468360.0,True,Fred_Upton, Fred Upton ,Fred Upton,protestantism,"42.09806,-86.48417",3500.0,0.6666666666666666,1.0,0.6666666666666666,0.8,1.0,1500.0,6500.0
596,596,277,2016,Q505236,male,Upton,400414.0,Fred,Fred,0.0,4.0,R,400414,R,white,True,"Rep. Fred Upton [R, 1993-2022]",1953-04-23,Republican,0.0,True,FredUptonR,True,Upton,468360.0,True,Fred_Upton, Fred Upton ,Fred Upton,protestantism,"42.09806,-86.48417",1500.0,0.8,0.7142857142857143,1.0,1.0,1.0,1500.0,3500.0
825,825,277,2018,Q505236,male,Upton,400414.0,Fred,Fred,0.0,4.0,R,400414,R,white,True,"Rep. Fred Upton [R, 1993-2022]",1953-04-23,Republican,0.0,True,FredUptonR,True,Upton,468360.0,True,Fred_Upton, Fred Upton ,Fred Upton,protestantism,"42.09806,-86.48417",1500.0,0.0,0.5,1.0,1.0,1.0,,1500.0
139,139,278,2012,Q1397359,male,Walden,400419.0,Greg,Greg,0.0,4.0,R,400419,R,white,True,"Rep. Greg Walden [R, 1999-2020]",1957-01-10,Republican,0.0,True,GregWaldenR,True,Walden,699507.0,True,Greg_Walden, Greg Walden ,Greg Walden,anglicanism,"45.60111,-121.18278",4000.0,0.75,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.6666666666666666,3000.0,
368,368,278,2014,Q1397359,male,Walden,400419.0,Greg,Greg,0.0,4.0,R,400419,R,white,True,"Rep. Greg Walden [R, 1999-2020]",1957-01-10,Republican,0.0,True,GregWaldenR,True,Walden,699507.0,True,Greg_Walden, Greg Walden ,Greg Walden,anglicanism,"45.60111,-121.18278",3000.0,0.6666666666666666,1.0,0.6666666666666666,0.8,1.0,9000.0,4000.0
597,597,278,2016,Q1397359,male,Walden,400419.0,Greg,Greg,0.0,4.0,R,400419,R,white,True,"Rep. Greg Walden [R, 1999-2020]",1957-01-10,Republican,0.0,True,GregWaldenR,True,Walden,699507.0,True,Greg_Walden, Greg Walden ,Greg Walden,anglicanism,"45.60111,-121.18278",9000.0,0.8,0.7142857142857143,1.0,1.0,1.0,10000.0,3000.0
826,826,278,2018,Q1397359,male,Walden,400419.0,Greg,Greg,0.0,4.0,R,400419,R,white,True,"Rep. Greg Walden [R, 1999-2020]",1957-01-10,Republican,0.0,True,GregWaldenR,True,Walden,699507.0,True,Greg_Walden, Greg Walden ,Greg Walden,anglicanism,"45.60111,-121.18278",10000.0,0.0,0.5,1.0,1.0,1.0,,9000.0
140,140,280,2012,Q928855,male,Wilson,400433.0,Joe,Joe,0.0,4.0,R,400433,R,white,True,"Rep. Joe Wilson [R, 2001-2022]",1947-07-31,Republican,0.0,True,JoeWilsonR,True,Wilson,960817.0,True,Joe_Wilson_(American_politician), Joe Wilson ,Joe Wilson,protestantism reformed,"32.77611,-79.9325",0.0,0.75,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.6666666666666666,0.0,
369,369,280,2014,Q928855,male,Wilson,400433.0,Joe,Joe,0.0,4.0,R,400433,R,white,True,"Rep. Joe Wilson [R, 2001-2022]",1947-07-31,Republican,0.0,True,JoeWilsonR,True,Wilson,960817.0,True,Joe_Wilson_(American_politician), Joe Wilson ,Joe Wilson,protestantism reformed,"32.77611,-79.9325",0.0,0.6666666666666666,0.8,0.6666666666666666,0.8,1.0,0.0,0.0
598,598,280,2016,Q928855,male,Wilson,400433.0,Joe,Joe,0.0,4.0,R,400433,R,white,True,"Rep. Joe Wilson [R, 2001-2022]",1947-07-31,Republican,0.0,True,JoeWilsonR,True,Wilson,960817.0,True,Joe_Wilson_(American_politician), Joe Wilson ,Joe Wilson,protestantism reformed,"32.77611,-79.9325",0.0,0.8,0.8571428571428571,0.7777777777777778,1.0,1.0,0.0,0.0
827,827,280,2018,Q928855,male,Wilson,400433.0,Joe,Joe,0.0,4.0,R,400433,R,white,True,"Rep. Joe Wilson [R, 2001-2022]",1947-07-31,Republican,0.0,True,JoeWilsonR,True,Wilson,960817.0,True,Joe_Wilson_(American_politician), Joe Wilson ,Joe Wilson,protestantism reformed,"32.77611,-79.9325",0.0,0.0,0.25,0.3333333333333333,1.0,0.3333333333333333,,0.0
141,141,283,2012,Q1239590,male,Young,400440.0,Don,Don,0.0,4.0,R,400440,R,white,True,"Rep. Don Young [R, 1973-2022]",1933-06-09,Republican,0.0,True,DonYoungR,True,Young,407894.0,True,Don_Young, Don Young ,Don Young,anglicanism,"39.14056,-121.90778",0.0,0.75,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.3333333333333333,0.0,
370,370,283,2014,Q1239590,male,Young,400440.0,Don,Don,0.0,4.0,R,400440,R,white,True,"Rep. Don Young [R, 1973-2022]",1933-06-09,Republican,0.0,True,DonYoungR,True,Young,407894.0,True,Don_Young, Don Young ,Don Young,anglicanism,"39.14056,-121.90778",0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,1.0,0.0,0.0
599,599,283,2016,Q1239590,male,Young,400440.0,Don,Don,0.0,4.0,R,400440,R,white,True,"Rep. Don Young [R, 1973-2022]",1933-06-09,Republican,0.0,True,DonYoungR,True,Young,407894.0,True,Don_Young, Don Young ,Don Young,anglicanism,"39.14056,-121.90778",0.0,0.8,0.7142857142857143,0.8888888888888888,1.0,1.0,0.0,0.0
828,828,283,2018,Q1239590,male,Young,400440.0,Don,Don,0.0,4.0,R,400440,R,white,True,"Rep. Don Young [R, 1973-2022]",1933-06-09,Republican,0.0,True,DonYoungR,True,Young,407894.0,True,Don_Young, Don Young ,Don Young,anglicanism,"39.14056,-121.90778",0.0,0.0,0.5,0.3333333333333333,1.0,0.3333333333333333,,0.0
142,142,290,2012,Q1397331,male,Fortenberry,400640.0,Jeff,Jeff,0.0,4.0,R,400640,R,white,True,"Rep. Jeff Fortenberry [R, 2005-2022]",1960-12-27,Republican,0.0,True,JeffFortenberryR,True,Fortenberry,1184436.0,True,Jeff_Fortenberry, Jeff Fortenberry ,Jeff Fortenberry,catholicism,"30.4475,-91.17861",0.0,0.75,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.6666666666666666,0.0,
371,371,290,2014,Q1397331,male,Fortenberry,400640.0,Jeff,Jeff,0.0,4.0,R,400640,R,white,True,"Rep. Jeff Fortenberry [R, 2005-2022]",1960-12-27,Republican,0.0,True,JeffFortenberryR,True,Fortenberry,1184436.0,True,Jeff_Fortenberry, Jeff Fortenberry ,Jeff Fortenberry,catholicism,"30.4475,-91.17861",0.0,0.6666666666666666,0.8,0.3333333333333333,0.6,0.75,0.0,0.0
600,600,290,2016,Q1397331,male,Fortenberry,400640.0,Jeff,Jeff,0.0,4.0,R,400640,R,white,True,"Rep. Jeff Fortenberry [R, 2005-2022]",1960-12-27,Republican,0.0,True,JeffFortenberryR,True,Fortenberry,1184436.0,True,Jeff_Fortenberry, Jeff Fortenberry ,Jeff Fortenberry,catholicism,"30.4475,-91.17861",0.0,0.8,0.8571428571428571,0.8888888888888888,1.0,1.0,0.0,0.0
829,829,290,2018,Q1397331,male,Fortenberry,400640.0,Jeff,Jeff,0.0,4.0,R,400640,R,white,True,"Rep. Jeff Fortenberry [R, 2005-2022]",1960-12-27,Republican,0.0,True,JeffFortenberryR,True,Fortenberry,1184436.0,True,Jeff_Fortenberry, Jeff Fortenberry ,Jeff Fortenberry,catholicism,"30.4475,-91.17861",0.0,0.0,0.5,0.3333333333333333,1.0,0.3333333333333333,,0.0
143,143,291,2012,Q458453,female,Foxx,400643.0,Virginia,Virginia,0.0,4.0,R,400643,R,white,True,"Rep. Virginia Foxx [R, 2005-2022]",1943-06-29,Republican,0.0,True,VirginiaFoxxR,True,Foxx,451717.0,True,Virginia_Foxx, Virginia Foxx ,Virginia Foxx,catholicism,"40.67,-73.94",0.0,0.75,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.6666666666666666,0.0,
372,372,291,2014,Q458453,female,Foxx,400643.0,Virginia,Virginia,0.0,4.0,R,400643,R,white,True,"Rep. Virginia Foxx [R, 2005-2022]",1943-06-29,Republican,0.0,True,VirginiaFoxxR,True,Foxx,451717.0,True,Virginia_Foxx, Virginia Foxx ,Virginia Foxx,catholicism,"40.67,-73.94",0.0,0.6666666666666666,0.6,0.6666666666666666,0.8,1.0,0.0,0.0
601,601,291,2016,Q458453,female,Foxx,400643.0,Virginia,Virginia,0.0,4.0,R,400643,R,white,True,"Rep. Virginia Foxx [R, 2005-2022]",1943-06-29,Republican,0.0,True,VirginiaFoxxR,True,Foxx,451717.0,True,Virginia_Foxx, Virginia Foxx ,Virginia Foxx,catholicism,"40.67,-73.94",0.0,0.6,0.7142857142857143,0.8888888888888888,1.0,1.0,0.0,0.0
830,830,291,2018,Q458453,female,Foxx,400643.0,Virginia,Virginia,0.0,4.0,R,400643,R,white,True,"Rep. Virginia Foxx [R, 2005-2022]",1943-06-29,Republican,0.0,True,VirginiaFoxxR,True,Foxx,451717.0,True,Virginia_Foxx, Virginia Foxx ,Virginia Foxx,catholicism,"40.67,-73.94",0.0,0.0,0.25,0.3333333333333333,1.0,0.3333333333333333,,0.0
144,144,292,2012,Q2057809,male,McHenry,400644.0,Patrick,Patrick,0.0,4.0,R,400644,R,white,True,"Rep. Patrick McHenry [R, 2005-2022]",1975-10-22,Republican,0.0,True,PatrickMcHenryR,True,McHenry,451646.0,True,Patrick_McHenry, Patrick McHenry ,Patrick McHenry,catholicism,"35.25528,-81.18028",0.0,0.75,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.6666666666666666,0.0,
373,373,292,2014,Q2057809,male,McHenry,400644.0,Patrick,Patrick,0.0,4.0,R,400644,R,white,True,"Rep. Patrick McHenry [R, 2005-2022]",1975-10-22,Republican,0.0,True,PatrickMcHenryR,True,McHenry,451646.0,True,Patrick_McHenry, Patrick McHenry ,Patrick McHenry,catholicism,"35.25528,-81.18028",0.0,0.6666666666666666,0.8,0.6666666666666666,0.8,1.0,0.0,0.0
602,602,292,2016,Q2057809,male,McHenry,400644.0,Patrick,Patrick,0.0,4.0,R,400644,R,white,True,"Rep. Patrick McHenry [R, 2005-2022]",1975-10-22,Republican,0.0,True,PatrickMcHenryR,True,McHenry,451646.0,True,Patrick_McHenry, Patrick McHenry ,Patrick McHenry,catholicism,"35.25528,-81.18028",0.0,0.8,0.8571428571428571,0.8888888888888888,1.0,1.0,0.0,0.0
831,831,292,2018,Q2057809,male,McHenry,400644.0,Patrick,Patrick,0.0,4.0,R,400644,R,white,True,"Rep. Patrick McHenry [R, 2005-2022]",1975-10-22,Republican,0.0,True,PatrickMcHenryR,True,McHenry,451646.0,True,Patrick_McHenry, Patrick McHenry ,Patrick McHenry,catholicism,"35.25528,-81.18028",0.0,0.0,0.75,0.3333333333333333,1.0,0.3333333333333333,,0.0
145,145,296,2012,Q532647,male,Gohmert,400651.0,Louie,Louie,0.0,4.0,R,400651,R,white,True,"Rep. Louie Gohmert Jr. [R, 2005-2022]",1953-08-18,Republican,0.0,True,LouieGohmertR,True,Gohmert,1131926.0,True,Louie_Gohmert, Louie Gohmert  ,Louie Gohmert,protestantism baptist,"32.99694,-94.96806",0.0,0.5,0.6666666666666666,0.3333333333333333,0.7142857142857143,0.3333333333333333,0.0,
374,374,296,2014,Q532647,male,Gohmert,400651.0,Louie,Louie,0.0,4.0,R,400651,R,white,True,"Rep. Louie Gohmert Jr. [R, 2005-2022]",1953-08-18,Republican,0.0,True,LouieGohmertR,True,Gohmert,1131926.0,True,Louie_Gohmert, Louie Gohmert  ,Louie Gohmert,protestantism baptist,"32.99694,-94.96806",0.0,0.6666666666666666,0.4,0.3333333333333333,0.6,0.75,0.0,0.0
603,603,296,2016,Q532647,male,Gohmert,400651.0,Louie,Louie,0.0,4.0,R,400651,R,white,True,"Rep. Louie Gohmert Jr. [R, 2005-2022]",1953-08-18,Republican,0.0,True,LouieGohmertR,True,Gohmert,1131926.0,True,Louie_Gohmert, Louie Gohmert  ,Louie Gohmert,protestantism baptist,"32.99694,-94.96806",0.0,0.2,0.7142857142857143,0.8888888888888888,1.0,1.0,0.0,0.0
832,832,296,2018,Q532647,male,Gohmert,400651.0,Louie,Louie,0.0,4.0,R,400651,R,white,True,"Rep. Louie Gohmert Jr. [R, 2005-2022]",1953-08-18,Republican,0.0,True,LouieGohmertR,True,Gohmert,1131926.0,True,Louie_Gohmert, Louie Gohmert  ,Louie Gohmert,protestantism baptist,"32.99694,-94.96806",0.0,0.0,0.0,0.3333333333333333,1.0,0.3333333333333333,,0.0
