person_x,name,VoteAlong113thRatio_FS_IIR,VoteAlong114thRatio_FS_IIR,VoteAlong115thRatio_FS_IIR,VoteAlong116thRatio_FS_IIR,VoteAlong113thRatio_FS_FSS,VoteAlong114thRatio_FS_FSS,VoteAlong115thRatio_FS_FSS,VoteAlong116thRatio_FS_FSS,VoteAlong113thRatio_FS_CM,VoteAlong114thRatio_FS_CM,VoteAlong115thRatio_FS_CM,VoteAlong116thRatio_FS_CM,VoteAlong113thRatio_FS_REB,VoteAlong114thRatio_FS_REB,VoteAlong115thRatio_FS_REB,VoteAlong116thRatio_FS_REB,party_short,Pure_name,LastName,FirstName,ID_NameParty,first,last,party_x,pageid,wikidataid,wikititle,name_y,sex,ethnicity,religion,birth,death,birthplace,deathplace,Number_Sessions_Served,Session_113,Session_114,Session_115,Session_116,disney_donations2012,disney_donations2014,disney_donations2016,disney_donations2018,person_y,party_y,VoteAlong113thRatio_Film,VoteAlong114thRatio_Film,VoteAlong115thRatio_Film,VoteAlong116thRatio_Film
412607,"Rep. Alma Adams [D, 2014-2022]",,0.8,0.2857142857142857,1.0,,0.3333333333333333,0.3333333333333333,1.0,,0.4,0.0,1.0,,0.25,0.0,1.0,D, Alma Adams ,Adams,Alma,AlmaAdamsD,Alma,Adams,D,451590.0,Q4733597,Alma_Adams,Alma Adams,female,black,,1946-05-27,,"35.97056,-79.9975",,4.0,True,True,True,True,,,,,412607.0,Democrat,,0.3333333333333333,0.8,1.0
412605,"Rep. David “Dave” Brat [R, 2014-2018]",,0.4,0.8571428571428571,,,0.3333333333333333,,,,0.6,1.0,1.0,,0.75,1.0,,R, David “Dave” Brat ,Brat,David,DavidBratR,,,,,,,,,,,,,,,,,,,,,,,,412605.0,Republican,,0.6666666666666666,0.4,
412612,"Rep. Ruben Gallego [D, 2015-2022]",,0.4,0.2857142857142857,1.0,,0.0,0.3333333333333333,1.0,,0.0,0.0,1.0,,0.0,0.0,0.6666666666666666,D, Ruben Gallego ,Gallego,Ruben,RubenGallegoD,,,,,,,,,,,,,,,,,,,,,,,,412612.0,Democrat,,0.3333333333333333,0.6,1.0
412613,"Rep. Mark DeSaulnier [D, 2015-2022]",,0.8,0.14285714285714285,0.75,,0.3333333333333333,0.3333333333333333,1.0,,0.4,0.0,1.0,,0.25,0.0,1.0,D, Mark DeSaulnier ,DeSaulnier,Mark,MarkDeSaulnierD,,,,,,,,,,,,,,,,,,,,,,,,412613.0,Democrat,,0.3333333333333333,0.6,0.5
412615,"Rep. Pete Aguilar [D, 2015-2022]",,0.6,0.2857142857142857,1.0,,0.3333333333333333,0.5555555555555556,1.0,,0.4,0.25,1.0,,0.5,0.6666666666666666,1.0,D, Pete Aguilar ,Aguilar,Pete,PeteAguilarD,,,,,,,,,,,,,,,,,,,,,,,,412615.0,Democrat,,0.6666666666666666,0.6,1.0
412616,"Rep. Ted Lieu [D, 2015-2022]",,0.6,0.2857142857142857,0.75,,0.3333333333333333,0.3333333333333333,1.0,,0.2,0.0,1.0,,0.0,0.0,1.0,D, Ted Lieu ,Lieu,Ted,TedLieuD,,,,,,,,,,,,,,,,,,,,,,,,412616.0,Democrat,,0.3333333333333333,0.4,0.5
412617,"Rep. Norma Torres [D, 2015-2022]",,0.8,0.2857142857142857,1.0,,0.3333333333333333,0.4444444444444444,1.0,,0.4,0.0,1.0,,0.5,0.0,1.0,D, Norma Torres ,Torres,Norma,NormaTorresD,,,,,,,,,,,,,,,,,,,,,,,,412617.0,Democrat,,0.3333333333333333,0.6,1.0
412620,"Rep. Gwen Graham [D, 2015-2016]",,0.8,,,,0.3333333333333333,,,,0.8,,1.0,,1.0,,,D, Gwen Graham ,Graham,Gwen,GwenGrahamD,,,,,,,,,,,,,,,,,,,,,,,,412620.0,Democrat,,0.3333333333333333,,
412626,"Rep. Mark Takai [D, 2015-2016]",,,,,,0.6666666666666666,,,,0.6,,1.0,,0.5,,,D, Mark Takai ,Takai,Mark,MarkTakaiD,,,,,,,,,,,,,,,,,,,,,,,,412626.0,Democrat,,0.3333333333333333,,
412632,"Rep. Seth Moulton [D, 2015-2022]",,0.8,0.2857142857142857,0.75,,0.3333333333333333,0.4444444444444444,1.0,,0.4,0.0,1.0,,0.5,0.0,1.0,D, Seth Moulton ,Moulton,Seth,SethMoultonD,,,,,,,,,,,,,,,,,,,,,,,,412632.0,Democrat,,0.3333333333333333,0.8,1.0
412637,"Rep. Debbie Dingell [D, 2015-2022]",,0.6,0.2857142857142857,1.0,,0.3333333333333333,0.3333333333333333,1.0,,0.2,0.0,1.0,,0.25,0.0,1.0,D, Debbie Dingell ,Dingell,Debbie,DebbieDingellD,,,,,,,,,,,,,,,,,,,,,,,,412637.0,Democrat,,0.3333333333333333,0.8,1.0
412638,"Rep. Brenda Lawrence [D, 2015-2022]",,0.8,0.14285714285714285,1.0,,0.3333333333333333,0.3333333333333333,1.0,,0.4,0.0,1.0,,0.25,0.0,1.0,D, Brenda Lawrence ,Lawrence,Brenda,BrendaLawrenceD,,,,,,,,,,,,,,,,,,,,,,,,412638.0,Democrat,,0.3333333333333333,0.8,1.0
412642,"Rep. Brad Ashford [D, 2015-2016]",,1.0,,,,0.3333333333333333,,,,0.8,,1.0,,1.0,,,D, Brad Ashford ,Ashford,Brad,BradAshfordD,,,,,,,,,,,,,,,,,,,,,,,,412642.0,Democrat,,0.6666666666666666,,
412644,"Rep. Bonnie Watson Coleman [D, 2015-2022]",,0.8,0.14285714285714285,1.0,,0.3333333333333333,0.3333333333333333,1.0,,0.4,0.0,1.0,,0.25,0.0,1.0,D, Bonnie Watson Coleman ,Coleman,Bonnie,BonnieColemanD,,,,,,,,,,,,,,,,,,,,,,,,412644.0,Democrat,,0.3333333333333333,0.6,1.0
412647,"Rep. Kathleen Rice [D, 2015-2022]",,0.8,0.42857142857142855,1.0,,0.3333333333333333,0.6666666666666666,1.0,,0.6,0.0,1.0,,0.75,0.3333333333333333,1.0,D, Kathleen Rice ,Rice,Kathleen,KathleenRiceD,,,,,,,,,,,,,,,,,,,,,,,,412647.0,Democrat,,0.3333333333333333,0.8,1.0
412652,"Rep. Brendan Boyle [D, 2015-2018]",,0.8,0.2857142857142857,,,0.3333333333333333,0.4444444444444444,,,0.4,0.0,1.0,,0.5,0.0,,D, Brendan Boyle ,Boyle,Brendan,BrendanBoyleD,,,,,,,,,,,,,,,,,,,,,,,,412652.0,Democrat,,0.3333333333333333,0.6,
412657,"Rep. Donald Beyer Jr. [D, 2015-2022]",,0.8,0.2857142857142857,1.0,,0.3333333333333333,0.5555555555555556,1.0,,0.6,0.0,1.0,,0.5,0.3333333333333333,1.0,D, Donald Beyer  ,Beyer,Donald,DonaldBeyerD,,,,,,,,,,,,,,,,,,,,,,,,412657.0,Democrat,,0.3333333333333333,0.8,1.0
412420,"Rep. Bob Dold [R, 2015-2016]",,1.0,,,,0.6666666666666666,,,,0.8,,1.0,,1.0,,,R, Bob Dold ,Dold,Bob,BobDoldR,,,,,,,,,,,,,,,,,,,,,,,,412420.0,Republican,,0.6666666666666666,,
412447,"Rep. Frank Guinta [R, 2015-2016]",,0.8,,,,0.3333333333333333,,,,0.6,,1.0,,0.75,,,R, Frank Guinta ,Guinta,Frank,FrankGuintaR,,,,,,,,,,,,,,,,,,,,,,,,412447.0,Republican,,0.3333333333333333,,
412608,"Rep. Gary Palmer [R, 2015-2022]",,0.4,0.7142857142857143,0.25,,0.3333333333333333,0.8888888888888888,0.3333333333333333,,0.6,1.0,1.0,,0.75,1.0,0.3333333333333333,R, Gary Palmer ,Palmer,Gary,GaryPalmerR,,,,,,,,,,,,,,,,,,,,,,,,412608.0,Republican,,0.6666666666666666,0.4,0.0
412609,"Rep. French Hill [R, 2015-2022]",,0.8,0.8571428571428571,0.5,,0.6666666666666666,0.8888888888888888,0.3333333333333333,,0.8,1.0,1.0,,1.0,1.0,0.3333333333333333,R, French Hill ,Hill,French,FrenchHillR,,,,,,,,,,,,,,,,,,,,,,,,412609.0,Republican,,0.6666666666666666,0.8,0.0
412610,"Rep. Bruce Westerman [R, 2015-2022]",,0.6,0.7142857142857143,0.5,,0.3333333333333333,0.8888888888888888,0.3333333333333333,,0.6,1.0,1.0,,0.75,1.0,0.3333333333333333,R, Bruce Westerman ,Westerman,Bruce,BruceWestermanR,,,,,,,,,,,,,,,,,,,,,,,,412610.0,Republican,,0.6666666666666666,0.6,0.0
412611,"Rep. Martha McSally [R, 2015-2018]",,1.0,0.8571428571428571,,,0.6666666666666666,,,,0.8,1.0,1.0,,1.0,1.0,,R, Martha McSally ,McSally,Martha,MarthaMcSallyR,,,,,,,,,,,,,,,,,,,,,,,,412611.0,Republican,,0.6666666666666666,0.6,
412614,"Rep. Steve Knight [R, 2015-2018]",,1.0,0.8571428571428571,,,0.6666666666666666,,,,0.8,1.0,1.0,,1.0,1.0,,R, Steve Knight ,Knight,Steve,SteveKnightR,,,,,,,,,,,,,,,,,,,,,,,,412614.0,Republican,,0.6666666666666666,0.6,
412618,"Rep. Mimi Walters [R, 2015-2018]",,1.0,0.7142857142857143,,,0.6666666666666666,,,,0.8,1.0,1.0,,1.0,1.0,,R, Mimi Walters ,Walters,Mimi,MimiWaltersR,,,,,,,,,,,,,,,,,,,,,,,,412618.0,Republican,,0.6666666666666666,0.8,
412619,"Rep. Ken Buck [R, 2015-2022]",,0.4,0.7142857142857143,0.0,,0.3333333333333333,0.7777777777777778,0.3333333333333333,,0.4,0.75,1.0,,0.75,0.6666666666666666,0.0,R, Ken Buck ,Buck,Ken,KenBuckR,,,,,,,,,,,,,,,,,,,,,,,,412619.0,Republican,,0.6666666666666666,0.4,0.0
412621,"Rep. Carlos Curbelo [R, 2015-2018]",,1.0,0.5714285714285714,,,0.6666666666666666,,,,0.8,1.0,1.0,,1.0,1.0,,R, Carlos Curbelo ,Curbelo,Carlos,CarlosCurbeloR,,,,,,,,,,,,,,,,,,,,,,,,412621.0,Republican,,0.6666666666666666,0.6,
412622,"Rep. Earl “Buddy” Carter [R, 2015-2022]",,1.0,0.5714285714285714,0.5,,0.6666666666666666,0.7777777777777778,0.3333333333333333,,0.8,0.75,1.0,,1.0,1.0,0.3333333333333333,R, Earl “Buddy” Carter ,Carter,Earl,EarlCarterR,,,,,,,,,,,,,,,,,,,,,,,,412622.0,Republican,,0.6666666666666666,0.6,0.0
412623,"Rep. Jody Hice [R, 2015-2022]",,0.4,0.8571428571428571,0.0,,0.3333333333333333,0.8888888888888888,0.3333333333333333,,0.6,1.0,1.0,,0.75,1.0,0.3333333333333333,R, Jody Hice ,Hice,Jody,JodyHiceR,,,,,,,,,,,,,,,,,,,,,,,,412623.0,Republican,,0.6666666666666666,0.4,0.0
412624,"Rep. Barry Loudermilk [R, 2015-2022]",,0.8,0.8571428571428571,0.5,,0.6666666666666666,0.7777777777777778,0.3333333333333333,,0.8,0.75,1.0,,1.0,1.0,0.3333333333333333,R, Barry Loudermilk ,Loudermilk,Barry,BarryLoudermilkR,,,,,,,,,,,,,,,,,,,,,,,,412624.0,Republican,,0.6666666666666666,0.4,0.0
412625,"Rep. Rick Allen [R, 2015-2022]",,0.8,0.8571428571428571,0.5,,0.6666666666666666,0.8888888888888888,0.3333333333333333,,0.8,1.0,1.0,,1.0,1.0,0.3333333333333333,R, Rick Allen ,Allen,Rick,RickAllenR,,,,,,,,,,,,,,,,,,,,,,,,412625.0,Republican,,0.6666666666666666,0.6,0.0
412627,"Rep. Rod Blum [R, 2015-2018]",,0.6,0.7142857142857143,,,0.3333333333333333,,,,0.6,1.0,1.0,,0.75,0.6666666666666666,,R, Rod Blum ,Blum,Rod,RodBlumR,,,,,,,,,,,,,,,,,,,,,,,,412627.0,Republican,,0.3333333333333333,0.6,
412628,"Rep. David Young [R, 2015-2018]",,0.6,0.7142857142857143,,,0.3333333333333333,,,,0.6,1.0,1.0,,0.75,1.0,,R, David Young ,Young,David,DavidYoungR,,,,,,,,,,,,,,,,,,,,,,,,412628.0,Republican,,0.6666666666666666,0.8,
412629,"Rep. Mike Bost [R, 2015-2022]",,1.0,0.8571428571428571,0.5,,0.6666666666666666,0.8888888888888888,0.3333333333333333,,0.8,1.0,1.0,,1.0,1.0,0.3333333333333333,R, Mike Bost ,Bost,Mike,MikeBostR,,,,,,,,,,,,,,,,,,,,,,,,412629.0,Republican,,0.6666666666666666,0.8,0.0
412630,"Rep. Ralph Abraham [R, 2015-2020]",,0.6,0.7142857142857143,0.25,,0.3333333333333333,0.8888888888888888,0.0,,0.6,1.0,1.0,,0.75,1.0,0.0,R, Ralph Abraham ,Abraham,Ralph,RalphAbrahamR,,,,,,,,,,,,,,,,,,,,,,,,412630.0,Republican,,0.6666666666666666,0.4,0.0
412631,"Rep. Garret Graves [R, 2015-2022]",,0.8,0.5714285714285714,0.5,,0.3333333333333333,0.8888888888888888,0.3333333333333333,,0.6,1.0,1.0,,0.75,1.0,0.3333333333333333,R, Garret Graves ,Graves,Garret,GarretGravesR,,,,,,,,,,,,,,,,,,,,,,,,412631.0,Republican,,0.6666666666666666,0.6,0.0
412633,"Rep. Bruce Poliquin [R, 2015-2018]",,1.0,0.7142857142857143,,,0.6666666666666666,,,,0.8,1.0,1.0,,1.0,1.0,,R, Bruce Poliquin ,Poliquin,Bruce,BrucePoliquinR,,,,,,,,,,,,,,,,,,,,,,,,412633.0,Republican,,0.6666666666666666,0.8,
412634,"Rep. John Moolenaar [R, 2015-2022]",,1.0,0.8571428571428571,0.5,,0.6666666666666666,0.8888888888888888,0.3333333333333333,,0.8,1.0,1.0,,1.0,1.0,0.3333333333333333,R, John Moolenaar ,Moolenaar,John,JohnMoolenaarR,,,,,,,,,,,,,,,,,,,,,,,,412634.0,Republican,,0.6666666666666666,0.8,0.0
412635,"Rep. Mike Bishop [R, 2015-2018]",,0.8,0.7142857142857143,,,0.6666666666666666,,,,0.8,1.0,1.0,,1.0,1.0,,R, Mike Bishop ,Bishop,Mike,MikeBishopR,,,,,,,,,,,,,,,,,,,,,,,,412635.0,Republican,,0.6666666666666666,0.8,
412636,"Rep. Dave Trott [R, 2015-2018]",,1.0,0.8571428571428571,,,0.6666666666666666,,,,0.8,1.0,1.0,,1.0,1.0,,R, Dave Trott ,Trott,Dave,DaveTrottR,,,,,,,,,,,,,,,,,,,,,,,,412636.0,Republican,,0.6666666666666666,0.8,
412639,"Rep. Tom Emmer [R, 2015-2022]",,0.6,0.8571428571428571,0.5,,0.3333333333333333,0.8888888888888888,0.3333333333333333,,0.6,1.0,1.0,,0.75,1.0,0.3333333333333333,R, Tom Emmer ,Emmer,Tom,TomEmmerR,,,,,,,,,,,,,,,,,,,,,,,,412639.0,Republican,,0.6666666666666666,0.6,0.0
412640,"Rep. Ryan Zinke [R, 2015-2017]",,1.0,,,,0.6666666666666666,,,,0.8,,1.0,,1.0,,,R, Ryan Zinke ,Zinke,Ryan,RyanZinkeR,,,,,,,,,,,,,,,,,,,,,,,,412640.0,Republican,,0.6666666666666666,,
412641,"Rep. David Rouzer [R, 2015-2022]",,0.8,0.8571428571428571,0.5,,0.6666666666666666,0.8888888888888888,0.3333333333333333,,0.8,1.0,1.0,,1.0,1.0,0.3333333333333333,R, David Rouzer ,Rouzer,David,DavidRouzerR,,,,,,,,,,,,,,,,,,,,,,,,412641.0,Republican,,0.6666666666666666,0.6,0.0
412643,"Rep. Tom MacArthur [R, 2015-2018]",,1.0,0.8571428571428571,,,0.6666666666666666,,,,0.8,1.0,1.0,,1.0,1.0,,R, Tom MacArthur ,MacArthur,Tom,TomMacArthurR,,,,,,,,,,,,,,,,,,,,,,,,412643.0,Republican,,0.6666666666666666,0.8,
412645,"Rep. Cresent Hardy [R, 2015-2016]",,0.8,,,,0.6666666666666666,,,,0.6,,1.0,,0.75,,,R, Cresent Hardy ,Hardy,Cresent,CresentHardyR,,,,,,,,,,,,,,,,,,,,,,,,412645.0,Republican,,0.3333333333333333,,
412646,"Rep. Lee Zeldin [R, 2015-2022]",,1.0,0.5714285714285714,0.5,,0.6666666666666666,0.8888888888888888,0.3333333333333333,,0.8,0.75,1.0,,1.0,1.0,0.3333333333333333,R, Lee Zeldin ,Zeldin,Lee,LeeZeldinR,,,,,,,,,,,,,,,,,,,,,,,,412646.0,Republican,,0.6666666666666666,0.6,0.0
412648,"Rep. Elise Stefanik [R, 2015-2022]",,1.0,0.5714285714285714,0.5,,0.6666666666666666,1.0,1.0,,0.8,0.75,1.0,,1.0,1.0,1.0,R, Elise Stefanik ,Stefanik,Elise,EliseStefanikR,,,,,,,,,,,,,,,,,,,,,,,,412648.0,Republican,,0.6666666666666666,0.8,0.0
412649,"Rep. John Katko [R, 2015-2022]",,1.0,0.8571428571428571,0.5,,0.6666666666666666,0.8888888888888888,1.0,,0.8,0.75,1.0,,1.0,0.6666666666666666,1.0,R, John Katko ,Katko,John,JohnKatkoR,,,,,,,,,,,,,,,,,,,,,,,,412649.0,Republican,,0.6666666666666666,0.8,0.0
412650,"Rep. Steve Russell [R, 2015-2018]",,1.0,0.7142857142857143,,,0.6666666666666666,,,,0.8,1.0,1.0,,1.0,1.0,,R, Steve Russell ,Russell,Steve,SteveRussellR,,,,,,,,,,,,,,,,,,,,,,,,412650.0,Republican,,0.6666666666666666,0.6,
412651,"Rep. Ryan Costello [R, 2015-2018]",,1.0,0.7142857142857143,,,0.6666666666666666,,,,0.8,1.0,1.0,,1.0,1.0,,R, Ryan Costello ,Costello,Ryan,RyanCostelloR,,,,,,,,,,,,,,,,,,,,,,,,412651.0,Republican,,0.6666666666666666,0.6,
412653,"Rep. John Ratcliffe [R, 2015-2020]",,0.4,0.7142857142857143,,,0.3333333333333333,0.8888888888888888,0.3333333333333333,,0.6,1.0,1.0,,0.75,1.0,0.3333333333333333,R, John Ratcliffe ,Ratcliffe,John,JohnRatcliffeR,,,,,,,,,,,,,,,,,,,,,,,,412653.0,Republican,,0.6666666666666666,0.4,0.0
412654,"Rep. Will Hurd [R, 2015-2020]",,1.0,0.8571428571428571,0.5,,0.6666666666666666,1.0,1.0,,0.8,1.0,1.0,,1.0,1.0,1.0,R, Will Hurd ,Hurd,Will,WillHurdR,,,,,,,,,,,,,,,,,,,,,,,,412654.0,Republican,,0.6666666666666666,0.8,0.0
412655,"Rep. Brian Babin [R, 2015-2022]",,0.6,0.8571428571428571,0.0,,0.3333333333333333,0.8888888888888888,0.3333333333333333,,0.6,1.0,1.0,,0.75,1.0,0.3333333333333333,R, Brian Babin ,Babin,Brian,BrianBabinR,,,,,,,,,,,,,,,,,,,,,,,,412655.0,Republican,,0.6666666666666666,0.6,0.0
412656,"Rep. Mia Love [R, 2015-2018]",,0.8,0.7142857142857143,,,0.6666666666666666,,,,0.8,1.0,1.0,,1.0,1.0,,R, Mia Love ,Love,Mia,MiaLoveR,,,,,,,,,,,,,,,,,,,,,,,,412656.0,Republican,,0.6666666666666666,0.6,
412658,"Rep. Barbara Comstock [R, 2015-2018]",,1.0,0.8571428571428571,,,0.6666666666666666,,,,0.8,1.0,1.0,,1.0,1.0,,R, Barbara Comstock ,Comstock,Barbara,BarbaraComstockR,,,,,,,,,,,,,,,,,,,,,,,,412658.0,Republican,,0.6666666666666666,0.6,
412660,"Rep. Dan Newhouse [R, 2015-2022]",,1.0,0.8571428571428571,0.5,,0.6666666666666666,0.8888888888888888,0.3333333333333333,,0.8,1.0,1.0,,1.0,1.0,0.3333333333333333,R, Dan Newhouse ,Newhouse,Dan,DanNewhouseR,,,,,,,,,,,,,,,,,,,,,,,,412660.0,Republican,,0.6666666666666666,0.6,0.0
412661,"Rep. Glenn Grothman [R, 2015-2022]",,0.8,0.8571428571428571,0.25,,0.6666666666666666,0.8888888888888888,0.3333333333333333,,0.8,1.0,1.0,,1.0,0.6666666666666666,0.3333333333333333,R, Glenn Grothman ,Grothman,Glenn,GlennGrothmanR,,,,,,,,,,,,,,,,,,,,,,,,412661.0,Republican,,0.6666666666666666,0.6,0.0
412662,"Rep. Alexander Mooney [R, 2015-2022]",,0.6,0.8571428571428571,0.25,,0.3333333333333333,0.8888888888888888,0.3333333333333333,,0.8,1.0,1.0,,0.75,1.0,0.3333333333333333,R, Alexander Mooney ,Mooney,Alexander,AlexanderMooneyR,,,,,,,,,,,,,,,,,,,,,,,,412662.0,Republican,,0.6666666666666666,0.4,0.0
412663,"Rep. Evan Jenkins [R, 2015-2018]",,1.0,,,,0.6666666666666666,,,,0.8,1.0,1.0,,1.0,1.0,,R, Evan Jenkins ,Jenkins,Evan,EvanJenkinsR,,,,,,,,,,,,,,,,,,,,,,,,412663.0,Republican,,0.6666666666666666,,
412663,"Rep. Evan Jenkins [R, 2015-2018]",,1.0,,,,0.6666666666666666,,,,0.8,1.0,1.0,,1.0,1.0,,R, Evan Jenkins ,Jenkins,Evan,EvanJenkinsR,,,,,,,,,,,,,,,,,,,,,,,,412663.0,,,,,
412670,"Rep. Mark Walker [R, 2015-2020]",,0.4,0.7142857142857143,0.25,,0.3333333333333333,0.8888888888888888,0.0,,0.6,1.0,1.0,,0.75,1.0,0.3333333333333333,R, Mark Walker ,Walker,Mark,MarkWalkerR,,,,,,,,,,,,,,,,,,,,,,,,412670.0,Republican,,0.6666666666666666,0.6,0.0
412672,"Rep. Daniel Donovan Jr. [R, 2015-2018]",,,0.42857142857142855,,,0.6666666666666666,,,,,0.75,1.0,,,1.0,,R, Daniel Donovan  ,Donovan,Daniel,DanielDonovanR,,,,,,,,,,,,,,,,,,,,,,,,412672.0,Republican,,0.6666666666666666,0.6,
412673,"Rep. Trent Kelly [R, 2015-2022]",,,0.8571428571428571,0.25,,0.6666666666666666,0.8888888888888888,0.3333333333333333,,,1.0,1.0,,,1.0,0.3333333333333333,R, Trent Kelly ,Kelly,Trent,TrentKellyR,,,,,,,,,,,,,,,,,,,,,,,,412673.0,Republican,,,0.6,0.0
412674,"Rep. Darin LaHood [R, 2015-2022]",,,0.8571428571428571,0.5,,0.3333333333333333,0.8888888888888888,0.3333333333333333,,,1.0,1.0,,,1.0,0.3333333333333333,R, Darin LaHood ,LaHood,Darin,DarinLaHoodR,,,,,,,,,,,,,,,,,,,,,,,,412674.0,Republican,,,0.6,0.0
412418,"Rep. Colleen Hanabusa [D, 2016-2018]",,,0.2857142857142857,,,,,,,,0.0,1.0,,,0.3333333333333333,,D, Colleen Hanabusa ,Hanabusa,Colleen,ColleenHanabusaD,,,,,,,,,,,,,,,,,,,,,,,,412418.0,Democrat,,,0.8,
412677,"Rep. Dwight Evans [D, 2016-2018]",,,0.14285714285714285,,,,0.3333333333333333,,,,0.0,1.0,,,0.0,,D, Dwight Evans ,Evans,Dwight,DwightEvansD,,,,,,,,,,,,,,,,,,,,,,,,412677.0,Democrat,,,0.8,
412675,"Rep. Warren Davidson [R, 2016-2022]",,,0.8571428571428571,0.25,,,0.8888888888888888,0.3333333333333333,,,1.0,1.0,,,1.0,0.3333333333333333,R, Warren Davidson ,Davidson,Warren,WarrenDavidsonR,,,,,,,,,,,,,,,,,,,,,,,,412675.0,Republican,,,0.4,0.0
412676,"Rep. James Comer [R, 2016-2022]",,,0.7142857142857143,0.5,,,0.8888888888888888,0.3333333333333333,,,1.0,1.0,,,1.0,0.3333333333333333,R, James Comer ,Comer,James,JamesComerR,,,,,,,,,,,,,,,,,,,,,,,,412676.0,Republican,,,0.6,0.0
412219,"Rep. Carol Shea-Porter [D, 2017-2018]",,,0.14285714285714285,,,,,,,,0.0,1.0,,,0.0,,D, Carol Shea-Porter ,Shea-Porter,Carol,CarolShea-PorterD,,,,,,,,,,,,,,,,,,,,,,,,412219.0,Democrat,,,0.8,
412385,"Rep. Theodore “Ted” Deutch [D, 2017-2022]",,,0.2857142857142857,1.0,,,0.3333333333333333,1.0,,,0.0,1.0,,,0.0,1.0,D, Theodore “Ted” Deutch ,Deutch,Theodore,TheodoreDeutchD,,,,,,,,,,,,,,,,,,,,,,,,412385.0,Democrat,,,0.8,1.0
412529,"Rep. Lois Frankel [D, 2017-2022]",,,0.2857142857142857,1.0,,,0.3333333333333333,1.0,,,0.0,1.0,,,0.0,1.0,D, Lois Frankel ,Frankel,Lois,LoisFrankelD,Lois,Frankel,D,31254090.0,Q3182451,Lois_Frankel,Lois Frankel,female,white,,1948-05-17,,"40.67,-73.94",,4.0,True,True,True,True,,,,,412529.0,Democrat,,,0.8,1.0
412534,"Rep. Bradley “Brad” Schneider [D, 2017-2022]",,,0.5714285714285714,1.0,,,0.6666666666666666,1.0,,,0.0,1.0,,,0.3333333333333333,1.0,D, Bradley “Brad” Schneider ,Schneider,Bradley,BradleySchneiderD,,,,,,,,,,,,,,,,,,,,,,,,412534.0,Democrat,,,0.8,1.0
412682,"Rep. Tom O’Halleran [D, 2017-2022]",,,0.42857142857142855,1.0,,,0.7777777777777778,1.0,,,0.0,1.0,,,0.3333333333333333,1.0,D, Tom O’Halleran ,O’Halleran,Tom,TomO’HalleranD,,,,,,,,,,,,,,,,,,,,,,,,412682.0,Democrat,,,0.8,1.0
412684,"Rep. Ro Khanna [D, 2017-2022]",,,0.2857142857142857,1.0,,,0.3333333333333333,1.0,,,0.0,1.0,,,0.0,1.0,D, Ro Khanna ,Khanna,Ro,RoKhannaD,,,,,,,,,,,,,,,,,,,,,,,,412684.0,Democrat,,,0.6,1.0
412685,"Rep. Jimmy Panetta [D, 2017-2022]",,,0.2857142857142857,1.0,,,0.3333333333333333,1.0,,,0.0,1.0,,,0.0,1.0,D, Jimmy Panetta ,Panetta,Jimmy,JimmyPanettaD,,,,,,,,,,,,,,,,,,,,,,,,412685.0,Democrat,,,0.6,1.0
412686,"Rep. Salud Carbajal [D, 2017-2022]",,,0.2857142857142857,1.0,,,0.4444444444444444,1.0,,,0.0,1.0,,,0.0,1.0,D, Salud Carbajal ,Carbajal,Salud,SaludCarbajalD,,,,,,,,,,,,,,,,,,,,,,,,412686.0,Democrat,,,0.8,1.0
412687,"Rep. Nanette Barragán [D, 2017-2022]",,,0.2857142857142857,1.0,,,0.3333333333333333,1.0,,,0.0,1.0,,,0.0,1.0,D, Nanette Barragán ,Barragán,Nanette,NanetteBarragánD,,,,,,,,,,,,,,,,,,,,,,,,412687.0,Democrat,,,0.6,1.0
412688,"Rep. Luis Correa [D, 2017-2022]",,,0.5714285714285714,1.0,,,0.7777777777777778,1.0,,,0.0,1.0,,,0.3333333333333333,1.0,D, Luis Correa ,Correa,Luis,LuisCorreaD,,,,,,,,,,,,,,,,,,,,,,,,412688.0,Democrat,,,0.6,1.0
412689,"Rep. Lisa Blunt Rochester [D, 2017-2022]",,,0.42857142857142855,1.0,,,0.6666666666666666,1.0,,,0.0,1.0,,,0.0,1.0,D, Lisa Blunt Rochester ,Rochester,Lisa,LisaRochesterD,,,,,,,,,,,,,,,,,,,,,,,,412689.0,Democrat,,,0.8,1.0
412693,"Rep. Al Lawson Jr. [D, 2017-2022]",,,0.42857142857142855,1.0,,,0.6666666666666666,1.0,,,0.0,1.0,,,0.0,1.0,D, Al Lawson  ,Lawson,Al,AlLawsonD,,,,,,,,,,,,,,,,,,,,,,,,412693.0,Democrat,,,0.8,1.0
412694,"Rep. Stephanie Murphy [D, 2017-2022]",,,0.42857142857142855,1.0,,,0.7777777777777778,1.0,,,0.0,1.0,,,0.3333333333333333,1.0,D, Stephanie Murphy ,Murphy,Stephanie,StephanieMurphyD,,,,,,,,,,,,,,,,,,,,,,,,412694.0,Democrat,,,0.6,1.0
412695,"Rep. Darren Soto [D, 2017-2022]",,,0.2857142857142857,1.0,,,0.4444444444444444,1.0,,,0.0,1.0,,,0.3333333333333333,1.0,D, Darren Soto ,Soto,Darren,DarrenSotoD,,,,,,,,,,,,,,,,,,,,,,,,412695.0,Democrat,,,0.6,1.0
